locus_id,5% CO2,ambient CO2,5% CO2,ambient CO2,0.5% CO2,10% CO2,0.5% CO2,10% CO2,1.5% CO2,5% CO2,1.5% CO2,5% CO2
HNEAP_RS02475,0.0527751292114654,0.0451770634547258,-0.145047731201906,-0.11742251529034801,-0.36083569750614397,-0.588201203069044,-0.642497592686083,-0.486131774978613,0.0189201111123436,0.0750712000873324,-0.0221090223216624,-0.0505317997419057
HNEAP_RS02480,0.20469288403688396,0.15512045423251197,0.0326409200984114,0.0880803040854135,-0.0881276648041078,-0.262557713028934,-0.49682758083231204,-0.8784480952240121,0.0943541984146595,-0.0770100975316105,-0.0660627463436788,0.19341258800010602
HNEAP_RS02485,0.0248215112121835,0.0135254742017343,-0.0665425436770199,-0.0878246525318024,-0.6781388146146031,-0.8746980554479828,-0.506562470291011,-0.6745162275713571,0.14820213133664,-0.009612125423527679,-0.0158261135249559,0.074942354071047
HNEAP_RS02490,0.0840226104871825,0.0601376781815206,-0.0837247422446863,0.0532503763668369,-0.6790703215209761,-0.669842084396893,-0.61248371149007,-0.605317552802457,0.0306285859499632,-0.033483111908066,-0.0177493179233018,0.16046214849222198
HNEAP_RS02495,-0.7093548861854799,-0.9291300197147561,-0.7396195681145309,-0.540686690329311,-0.678789735034807,-0.438818578942729,-0.15342804981836902,-0.22940565807606797,-0.18253221843194298,-0.48811290555284603,-0.10719170581948301,0.0982425313101115
HNEAP_RS02500,-0.615777195129321,-0.46486769822756896,-0.640842192857815,-0.619807087206136,-0.23867726525308802,-0.488149979537551,-0.516455269488499,-0.705403144982419,-0.508214827605294,-0.6467050571932789,-0.47784879496965704,-0.47608611416272795
HNEAP_RS02515,-0.0464218467834971,0.15774796182936301,-0.183804934142005,0.0580265341548988,0.0165035875533171,0.0344134623979713,-0.114624012787148,-0.0156028517741105,0.0234876114180019,-0.0507407828432651,-0.134617761409195,-0.12164352699737599
HNEAP_RS02525,0.0326918572862265,0.0719871114746105,0.29830481761395,0.30961727353795,0.0386228593314493,-0.0605388469991937,0.10570919349731801,-0.030148481707311003,0.0418025137009572,0.0010976512464739901,0.0411586861458489,0.0451067780632053
HNEAP_RS02530,-0.0740014772560613,0.0601634252049531,-0.0424709133998993,0.093138650879865,-0.0963508165649319,-0.12980601213058302,0.227477629946093,-0.0606977445560742,0.0292257121745006,-0.0333339554386662,0.125804657553521,0.0286705267083559
HNEAP_RS02535,0.0618490397316884,-0.0105780864993545,-0.18097057722620102,-0.15429135326564,0.21895322053185698,0.0739327470664207,0.15403810323417402,0.304675628627028,0.19293577841907397,0.26797227343373703,0.34634916394932,0.332562410926398
HNEAP_RS02540,0.11933877348945598,0.0325738057064095,0.0989689524659065,0.0400906184558779,0.0786767486851593,-0.4002064347887199,0.206964828230922,0.034274494489816,0.134997504818225,0.231669357600458,-0.0683658544566534,0.176939691076436
HNEAP_RS02545,-0.0850066455041255,-0.0171850111386094,0.00510041246862152,-0.0194414564929074,-0.211253587492853,-0.16035749525936702,-0.211403234440192,-0.265326812744929,-0.129976825636083,-0.0943476093597099,-0.0657793115667576,-0.0168127201275698
HNEAP_RS02550,0.0468679221372046,-0.109446029995902,-0.0879147170733267,-0.212813203577784,-0.0209836586626757,0.0633833263966634,-0.323419049379159,0.0077572964115996705,-0.272257997090542,-0.0493134160028565,0.0995764922874546,0.144185764631702
HNEAP_RS02555,,,,,,,,,,,-1.8648035754544399,-1.79823852262045
HNEAP_RS02585,0.43852919556592407,0.137953199191866,0.47899118618147707,0.229808292232592,1.15179711014071,0.678239553440382,1.0177754312934,0.6634890221755471,0.7421182640918341,0.595971987783336,0.46460695225726395,0.494967097762943
HNEAP_RS02595,0.775068210904748,0.46930036301121103,0.946692319837254,0.75708274299472,1.5489957709248001,1.2907764559936399,1.56456665743003,1.3022037976189398,0.7282833038240629,0.568223054496293,0.7212659065839541,0.5084716103769721
HNEAP_RS02600,0.733429648976373,0.4498832327603421,0.862606012565625,0.70398154704209,1.2752816675702299,0.9679817736614491,1.3080983708173601,1.02295556612214,0.553663661902946,0.46838046200508704,0.567681265831071,0.467063585145242
HNEAP_RS02605,0.31551876369119103,0.10782141415446801,0.249151832266463,0.29642936435364603,0.519206401090497,0.326107816610447,0.6219785145266479,0.23484308751369298,0.508661532854341,0.431492888856895,0.397761162563904,0.353436347019111
HNEAP_RS02610,0.34433201228161797,0.253752080924119,0.025932956478179,0.102160595316719,0.13920279214250197,0.0277510532891468,0.146934774880124,0.0758187879647401,0.0025534370220806897,0.0478415254154216,-0.0331352979599243,-0.135929614742863
HNEAP_RS02615,0.014517736679597002,0.0347093143731366,0.0515895004296303,0.0563429636330362,-0.11977188771766901,-0.140181171292642,-0.101851406966652,-0.183310447084743,-0.0206282776513001,-0.0517975488515602,0.0257723922357045,-0.0312747564850239
HNEAP_RS02620,0.333166962765203,0.14535807884598,0.0946642955754438,0.0347217536899667,-0.0859947126682515,0.146438154131979,0.0657666591251085,0.29821486599294106,0.12420738912660198,0.17519044698739,0.0513028241608715,0.0463650124537311
HNEAP_RS02625,0.0812048219379327,0.0186481414747274,0.10886209382232699,0.009594459117002959,0.0581586540609016,0.171551886629155,0.00740688008990575,0.136472869494026,-0.0204220448920037,0.0570073941113514,0.0208740497973583,0.142306795775208
HNEAP_RS02635,0.00217306279628293,0.10805246018778801,0.00032738524361723703,0.0863440310373484,0.25930738620481497,0.0589800237136169,0.0447175116537349,-0.0207622784769368,0.0344788521310617,0.0516119493606753,0.119731481636339,-0.0120652110505467
HNEAP_RS02640,-0.31898587854807803,-0.39779500390958006,-0.0901771367032455,-0.148602396014477,-0.123908822317564,0.00505445558982914,-0.00237798920033838,-0.19334381253762398,-0.0676167108666657,0.0520068168678709,0.11352635839682801,0.0943294983899633
HNEAP_RS02645,,,,,,,,,-1.23219980074645,-1.31747854899682,-1.0207202054303102,-1.29173144586716
HNEAP_RS02650,,,-1.4211983896950902,-0.9828573828407009,,,-1.01252322925545,-1.12380846387381,-1.14659397749778,-1.9756951632305801,-1.25665861061168,-0.6917440109089521
HNEAP_RS02655,,,,,,,-1.96401523481614,-1.5335043301146498,-2.36151555191192,-2.11137664423652,-1.10669794329624,-1.25961229461257
HNEAP_RS02660,0.167395421900582,-0.0613647952749994,0.0404867761698817,0.0254132044044186,0.10770243218717401,0.0683231425869225,-0.132808684698879,-0.0960580939706296,0.0459128229196382,0.130102681448627,0.0367733821108292,-0.0944573753534659
HNEAP_RS02685,-0.291328447619237,-0.336009723669654,-0.084050004846832,-0.21784841193139498,-0.0174448797802791,-0.0349624242458585,-0.0855604476403048,0.0697170870835792,-0.14763762207497103,-0.198519577394615,0.0223334221998566,-0.0243099598752017
HNEAP_RS02690,-0.0262811078955002,-0.274614112426666,-0.16977611654596,0.0295493976233971,-0.0691691749401462,-0.184770402245613,-0.244721054135487,-0.2474324893954,-0.378920317700556,-0.23656416407053896,-0.22894206074965998,-0.20237011879977598
HNEAP_RS02695,-0.21237952556398398,-0.252207173094844,-0.166768025761178,-0.249967773974583,-0.380505179972599,-0.38500544028872297,-0.14888331681069,-0.225839720361093,-0.24834924637310501,-0.225173264666177,-0.333646260492052,-0.24865838987550198
HNEAP_RS02730,-0.23122770246136398,-0.0954675429143831,-0.22770146318450898,0.13113396647581502,-0.11999135652789099,-0.0482807850330337,0.0528391520675476,-0.396021990993895,-0.0641574141140971,-0.289901265576087,-0.22734650747723498,-0.26392011499939105
HNEAP_RS02735,0.110598113411291,0.0248720585329479,-0.13884472902942901,0.0947636677328631,-0.0754983963634032,-0.0051079970050186795,0.142663279381945,0.398879093783349,-0.10126693213105802,-0.251875202373341,-0.0658066534731474,-0.153111298008117
HNEAP_RS02740,0.295895891345111,0.26899735770759303,0.0580328671680823,0.111949593410112,-0.06148481253670099,-0.0888108199567189,-0.0917671039640579,-0.0471054124254741,0.0746167292221146,0.0613932254526845,-0.176413155745795,-0.258376872851725
HNEAP_RS02745,0.0799898221571845,0.14955858863438198,-0.19425706071725196,-0.12104113973072698,-0.10497563612980802,-0.0593719814727269,-0.0438703541951623,-0.11377230164216699,0.0647669283907842,0.11565797905285198,-0.0429715595168289,-0.10916771737688301
HNEAP_RS02750,0.113867005498123,-0.0410352074261859,-0.0381143435349653,-0.126279014356529,0.026519507575741,-0.00173443081222419,0.209044317142971,0.191638512370555,-0.020793496166011,-0.26794529313206,-0.00111804473549743,-0.14604914641762803
HNEAP_RS02755,0.15971430819303603,0.457114773373003,0.00507433547621652,-0.0986371661592168,-0.11825263792459,-0.0048951504477498,0.0448008561561967,0.0336294205309765,-0.0752290998973181,-0.0830183018862631,-0.0421791274425296,0.02917534624361
HNEAP_RS02765,0.0106114010779003,-0.0645030649893093,0.020744343043045,0.0814077370455296,0.184518788659177,-0.0183285823061097,-0.0185996400661048,0.00429792812363705,-0.00702716474320359,-0.0069178786109441205,-0.11141859197008301,-0.0478247754523777
HNEAP_RS02770,0.17523382329310802,0.161333068168977,0.0316340598569815,-0.10538775864609899,-0.130954366033138,-0.20251029989726899,-0.233703014162376,0.0345157249062079,0.0191979057651588,-0.41068113648476207,-0.172798245358982,-0.28029881922607897
HNEAP_RS02775,1.11489284319186,0.6920609590243189,0.824949921495948,0.466449377556443,0.94040103743448,0.997804748456328,0.5698705049468541,0.887851245089486,-0.0923452504664195,0.18613951100218698,0.7229288631392209,0.314917226541262
HNEAP_RS02785,0.0238888878022157,-0.6849922065115429,0.00768032412082964,0.0366062293820609,-0.14623611023176097,-0.237064826412048,-0.2733071356026,-0.228908861170942,0.0979535556466474,-0.0675977511690984,-0.500769453408523,-0.13239114932837
HNEAP_RS02790,0.0009191380376348259,0.20982332370113801,0.0101894936038179,0.0846441642711541,0.0784553201984629,0.066408028939531,0.0495579530822592,0.047243748527068,0.0900115434234718,0.147076853655992,0.154362841723303,0.0524888136720834
HNEAP_RS02795,0.00173231155164258,0.0103794594782814,-0.0642580055688745,-0.0516642378749521,0.005361090776872479,0.074593324915555,-0.192534048811467,-0.13685475472890302,-0.138112977888846,-0.150336521256672,-0.185848489572248,-0.171354484091414
HNEAP_RS02800,-0.157645323593034,-0.0700504776548333,0.0138506450558958,0.11445555234348402,0.192439338455007,0.00800608703630645,-0.0951668182482052,-0.0619203765153773,0.136435123536063,0.0846116632794131,-0.0159451920721082,0.041795360548833
HNEAP_RS02805,0.0229037164482406,0.0251904416546136,-0.18459163290656,0.0938554000735488,-0.0854179548918303,-0.16743176381720098,-0.155412838060561,-0.0909160246410859,-0.371171845534928,-0.27652834363977,-0.334755605660405,-0.201689369637327
HNEAP_RS02810,-0.016912154956418003,-0.20446586169164396,-0.129322510558514,-0.578153803265574,0.299487949749755,0.11634867781109698,0.167947812105046,0.27331851966301696,0.0604512590753204,0.0312362378443096,0.127177098776355,-0.00228438394798053
HNEAP_RS02815,-0.14243379476102402,-0.076355239950341,0.340271022349917,0.0988263497216272,0.33718953349309005,0.131957263356604,0.144529536274867,0.24608574231186398,-0.0149508282793384,0.113852652908307,-0.0844919953863104,0.0569771003228768
HNEAP_RS02825,-0.0486720744343286,-0.0849857951286595,0.0267535486462206,0.0645583498478172,0.420532838012664,0.23256878625315902,0.465305501284238,0.27426512047060697,0.11205499494673402,0.0716881623401248,0.0992917204225178,0.12837117497606698
HNEAP_RS02830,0.16502077130003698,0.150565889571684,0.014280970345252999,0.0543640860154301,0.29488279613754703,0.276335173808759,0.196076204205196,0.00624534531830051,0.0727859284250928,0.139734519132308,0.37456201895263597,0.245764274039425
HNEAP_RS02855,-0.548590435757185,-0.55019905645213,-0.6475080488099689,-0.561983068014099,-0.611127779134699,-0.767089390245322,-0.770455046099375,-0.76883308667796,-0.605416739132632,-0.6362581753097679,-0.7624317314057758,-0.7989084752084091
HNEAP_RS02860,0.0691121107753987,0.166242132067306,0.17133326821263398,0.12977080984893902,0.0726400737249713,0.0477660816066955,0.0744065022039968,-0.0532711116238163,0.0816442529921479,-0.00453401618962862,0.0386639072999533,0.0738051455506984
HNEAP_RS02875,-0.0494440334411345,-0.0252288542977032,0.0386808117408301,0.0339492533723964,0.0218201870264078,-0.038191164937554,-0.0374444981593307,-0.14649137062495302,-0.0534146177881626,-0.0967641355179253,-0.0666301885059075,-0.0413455474290741
HNEAP_RS02880,0.090948671146636,0.0613894506381695,0.0287374684421379,0.081786110193613,-0.0180125731531736,-0.0103320649393809,0.00910060790606915,-0.0177988064025096,-0.11333291540199099,-0.0585883111997176,-0.0470661470572294,-0.0418650928656987
HNEAP_RS02885,-0.15922023838934302,-0.0565572739597954,0.11485778670336699,0.21835735321543304,-0.043884343590271005,-0.0653449311641153,-0.0253472396998889,-0.125240699523292,0.0268443331425436,0.0109470997334584,-0.0297891816160178,-0.0417085560109772
HNEAP_RS02895,-0.00296507815801947,0.10030134425685801,0.22079301773532603,0.200789715918882,-0.16822116484789001,-0.299223196320492,0.0595438344710811,-0.0381881778046383,0.10616228410816,-0.0468634855046622,0.0880675418032736,0.0331268451445603
HNEAP_RS02900,0.0977232317698328,0.0132754544613295,0.0485443260971421,0.201762317465312,-0.126140633840187,-0.0685101078559232,0.0378523285976364,0.0930300290133211,0.178526063842692,0.1721921182282,0.20408586231809803,0.227252230109624
HNEAP_RS02905,0.210804959117161,0.0381930623345196,-0.0314513956093026,0.193426651233433,-0.76147562388987,-0.11319433193555499,-1.2330719671286698,0.0639741519154674,-0.218257032362713,-0.16149469444598702,-0.0818357140044641,-0.17980331474847
HNEAP_RS02910,-0.09576717914657099,0.158830203771301,-0.160320141573173,-0.137857858286825,-0.304990634339743,0.0496594031945097,-0.501185661898508,-0.191346199842974,0.16267363015400502,-0.0217178282607223,-0.12514208286683,-0.0545422730635671
HNEAP_RS02920,-0.055964177769506,0.08486992135053,0.0204049875953484,0.0316186208440386,-2.07481749149091,-0.10338250055748201,-2.4362478475187204,0.12800756357209597,-0.10467277797290402,-0.0005155478388640941,-0.0939100500644118,-0.0849492093166818
HNEAP_RS02925,-0.0486970293828257,0.0415602149779237,-0.126181181346506,0.116072469190999,-2.60052902414724,-0.0903472082740073,-3.2889114409539504,0.0884001219826229,-0.0253151441290696,0.10209914567247,-0.0489638155486443,-0.17986343640880104
HNEAP_RS02935,0.0619430307820449,0.0580539820417192,-0.0422917686033339,-0.0022879326813073603,0.0034440698610096,-0.125464580412909,-0.0267940003600082,-0.10154305987560902,-0.0634970333953752,-0.0479301662943992,-0.0843417868184692,-0.0730485947257965
HNEAP_RS02940,0.0182228064828409,0.000156090436672696,-0.0979112460044726,0.0035825970206157798,-0.107855412093632,-0.15298175678464998,-0.0354956333393975,-0.0825643981186075,-0.00936264351873373,0.0320488058881022,-0.0587312457414602,-0.0380673957551538
HNEAP_RS02945,0.108132893237071,-0.0196202895682069,-0.0736907585598243,0.0576004333189311,0.0437100547118219,-0.0394967427017791,-0.0881169321313874,-0.0553317026158528,0.00873163299487715,-0.23816412810419102,0.15497450470186802,0.259742414729629
HNEAP_RS02950,0.0906773334839999,-0.0401971954817992,0.0787009899652119,0.045626849650612,-0.0502870144890264,-0.00357246539547573,0.010981509748332,0.0503355219254468,-0.0636733081946692,-0.0570951452176833,0.0888865353922779,-0.0785283095690362
HNEAP_RS02960,-0.193634859021779,0.209096233211193,-0.307295880237755,-0.145704522026186,0.346118400388916,0.0145861876352086,0.20269231869733803,-0.0295133558621637,0.0141707213485739,0.264596108085828,0.18953251802367102,0.0976662685850317
HNEAP_RS03000,0.0644767382124796,0.136013441126246,0.143317586493279,0.0560786716183526,-0.0150102297368655,-0.0668105780432011,0.074100604560241,0.11417621845536699,-0.0155544632452674,-0.0485208231665793,0.0383851685458087,0.00189229096600213
HNEAP_RS03005,-0.0215188832946736,0.15095089392475597,-0.13952401874537101,-0.110567685665443,-0.100078897168483,-0.17032490323361,-0.0801601780717728,-0.25409355671532396,-0.163561029835481,-0.0682765738157213,-0.018179293972533,-0.0484526465812524
HNEAP_RS03010,0.0289794059781714,0.147227155114691,0.0354495966546413,-0.0225347884848899,0.15189385115179502,0.10057464657954199,-0.0173108490481565,0.0346346146239784,0.10892425425941199,0.0139932513755298,0.11159879178436899,0.119238332908024
HNEAP_RS03015,0.0863300299512754,0.25546691736051996,0.091289288761944,0.10399137381410099,-0.0859106215506416,-0.193522151133332,-0.109053201178315,-0.111646084496182,-0.0406598534980457,-0.0426918999271947,-0.0723526910455883,-0.0993080522437891
HNEAP_RS03020,,,,,-0.175535113209422,-0.44175102332335,-0.284440680204724,-0.524524361566198,,,,
HNEAP_RS03025,0.0143136140777142,-0.0082918971815608,-0.16308248533314598,-0.14965345194550198,-0.0302626881516201,-0.0865048159667356,0.0735225508806255,0.0172650220142672,-0.0032463802008359,0.027482108197692996,-0.0452344485935985,0.0423366217014883
HNEAP_RS03035,-0.0645903792086682,-0.0299923855559559,0.164329422995933,0.127965512457004,-0.238199545797157,-0.21208723882317998,-0.29788283879981203,-0.204983377510392,-0.0725711416078612,-0.15057573396662802,-0.22485682052338102,-0.25987110092218696
HNEAP_RS03040,0.0984684635622745,-0.0240126097636539,0.260495091684155,0.21768121378019395,-0.260878996089374,-0.0827859037317032,-0.41097033542281003,-0.137677143549454,-0.64793406511426,-0.715333842092461,-0.721865534260627,-0.9407986181695659
HNEAP_RS03055,-0.0968604339296943,0.119993819581612,0.0046424367147314,0.40065706003493606,-0.0847865095408717,0.009100319057411209,-0.0600552945258264,-0.14133095889389,-0.18736265834634802,-0.160640860330069,-0.100477275751226,0.11303174011744099
HNEAP_RS03070,0.026496194737662997,0.0354602340366068,0.203706694579267,0.3613978757908521,0.11992446961817699,0.21114874109963197,0.0474576868884216,0.0260408087096525,-0.046959363739284006,-0.0258618286903835,0.0495209589781381,0.0907355555035481
HNEAP_RS03075,0.252117220704753,0.25115943028175103,0.329587268664061,0.22785792884814898,0.8306416318116009,0.5345341606992079,0.9319867393712971,0.508368108868122,0.129043187339541,0.163048830055287,0.0824635523234926,0.315410989591862
HNEAP_RS03095,0.0837773932199936,0.10560390629573801,0.0326376055143985,0.0275055613600103,0.0012288646516630099,-0.0161834511521887,0.0164591695773937,0.0410982115719483,0.0326657438254042,-0.0220162481664185,0.0159737398603423,-0.03566958749759
HNEAP_RS03110,0.093974340963056,0.0483052501351789,0.0316242874690027,0.0278831303557075,-0.11195259137520099,-0.0994456366841626,0.0133341978063861,-0.0504937009164426,-0.0313831434598988,0.0625600806176699,-0.0508237333825184,0.0720941888330729
HNEAP_RS03115,-0.0416248200361775,-0.0195821370607003,0.0385025659473957,0.0962285555813643,0.016215455480191997,0.0626038304112152,-0.00961036382943048,-0.0514606687085905,-0.0118122563346085,-0.0204320961996743,0.105375691152743,-0.0465448374558957
HNEAP_RS03145,-0.0215438457804319,0.0327432133290447,0.0413402400202257,0.05786554857081,0.0521344633879892,0.0661497507246946,0.0194760188017022,0.0110487087473189,0.121514278319495,0.0581400023635744,0.10372929398681699,0.0569610001424413
HNEAP_RS03150,-0.198182265035997,-0.0629053255695775,-0.188466440361733,-0.293468459707298,0.34025876911109,0.46817505722280706,0.46143883346655895,0.47252011348436496,-0.429337224498177,-0.27726761225942703,-0.28097155974542104,-0.27162446725876604
HNEAP_RS03155,0.103595179578366,0.137391864588806,-0.16321920232578196,-0.126558212335159,-0.222203713289374,-0.347783157945783,-0.185295353124364,-0.289037324552402,-0.00364769611248858,-0.0191460659516128,-0.102021318382219,-0.114425549096849
HNEAP_RS03160,-0.0121852417842411,-0.167183036883589,-0.12203443349023,-0.163083274013902,0.46682155262209296,0.516468814331121,0.32776536282304997,0.458128822074748,-0.26116521921333397,-0.32144370228344105,-0.13336911308413799,-0.141108841546483
HNEAP_RS03165,-0.10775531425610499,-0.34884447450979905,0.211104229092527,-0.22480555421924497,0.759817021041898,0.7253569122582879,0.485594525756532,0.487228872974563,-0.23313827021658104,-0.43685513009903004,-0.113658308403645,-0.0794659787030101
HNEAP_RS03170,-0.0582684199893059,-0.0433258376604601,0.0131480797881784,0.23828480914033104,0.18161772241463103,0.107754286877264,0.251241661379519,0.18795404623804604,-0.22507025005748302,-0.259896240302606,-0.11028273728857302,-0.140995378974423
HNEAP_RS03175,-0.19414024369613503,-0.19407858283157997,-0.0739210711102088,-0.21091149075107002,0.5516980918898741,0.6268078876898521,0.479169688151372,0.5265653146657411,-0.346234689799331,-0.358326902040332,-0.24491778067910197,-0.18483089317711104
HNEAP_RS03180,-0.327348345097325,-0.222462923692479,-0.42395038713348604,-0.232973324004585,0.49710108378093504,0.31757786560823303,0.328742146664498,0.34182774134253496,-0.58770203621042,-0.488031602308669,-0.24972739688510898,-0.5392681177469311
HNEAP_RS03185,-0.5138670003463329,-0.22581074832970102,-0.39227980912261895,-0.29270163155168893,-0.0197803321744608,-0.17995255089977105,0.08882774069208302,-0.0174858049424458,-0.704771637588668,-0.5199630405425689,-0.358690899434747,-0.307962814289
HNEAP_RS03190,-1.08382366910074,-1.22845505546278,-1.49048693925749,-1.9308809723671103,,,,,-1.9772618379566202,-2.2864587585322003,-1.7145970973346698,-2.3043911052686497
HNEAP_RS03195,-0.535437123712284,-0.253115605845747,-0.12588384545144699,-0.24335363682739197,0.511280628697907,0.44643307229940504,0.327093030917302,0.484630416379484,-0.6236957139876539,-0.657157199842861,-0.33698558258815103,-0.252286003522082
HNEAP_RS03200,-0.686522716220924,-0.790916008519606,0.125752416844505,-0.6004736908082491,0.40249715665798297,0.524205609957762,0.235127495838525,0.44102971084493703,-1.12506423478195,-1.43771543408382,-0.476097664732936,-0.6026483417502649
HNEAP_RS03205,-0.29166454887916,-0.244372915567648,-0.224326799484947,-0.19429923265041102,0.543067937806713,0.529109532645931,0.298174107046451,0.43868126061465895,-0.273164346756587,-0.314058841073109,-0.171884062448381,-0.22964189320547196
HNEAP_RS03210,-0.06138519341768,0.0572660881145996,-0.237418650488559,-0.0182194358584069,0.349115174599837,0.46523887287218896,0.234450125378633,0.39434145046642105,-0.518737119159168,-0.50120010899823,-0.332063525515164,-0.20714930046478397
HNEAP_RS03220,0.289953736726029,0.15284107858327403,0.270889652717528,0.225556315905767,0.0696410048907552,0.163976154003315,-0.136564667179364,-0.12937832212147699,0.0514321428318983,0.0210000141083405,0.21357903790369898,0.0137912305817119
HNEAP_RS03230,-1.11578103801878,-0.8325009431920519,-1.4544083420695,-0.9437977828173579,-2.66250972058215,-2.0523717721513,-2.8575953751943097,-2.09210845515491,-2.41231391154385,-1.63893767967897,-2.36089961920985,-2.3656939120603595
HNEAP_RS03235,0.23366517194790098,0.324039251375442,-0.0899587722770177,0.30112871685236303,0.0968548061853544,0.0679772381908008,0.127090499256619,0.11867962137438999,0.0741665076402009,0.0958665917092014,0.0928671968113775,-0.0169043320298046
HNEAP_RS03240,-0.221978642408575,-0.239433650310352,0.00849383781546326,-0.13217443074642699,0.0123078094467876,-0.0875000284877288,-0.21577413314377397,-0.22684783440100603,-0.22368580197286397,-0.24988012971430104,-0.15242381876212802,-0.176519539130399
HNEAP_RS03245,-0.273036951517716,-0.15854845889826802,0.216930146988922,-0.06408208453034099,-0.0634815656813826,-0.243509195563533,-0.0615958712485024,-0.17775895249963297,-0.166470042642613,-0.0713240074736575,-0.107875796141621,-0.31748462930224797
HNEAP_RS03255,0.125667457163401,0.19214156910960997,0.0832997630028231,0.0581710202832502,-0.32485992827786,-0.0983364715502169,0.0601499166179738,-0.311259270099151,-0.10829004139985099,0.13730135912317,-0.0869093734359431,-0.247112626539478
HNEAP_RS03260,0.046235321591267996,-0.0208609905105062,-0.22848937347930398,-0.0164478190674475,0.107970415503794,0.025616423445447005,-0.14563826657344298,-0.13474442559067298,-0.0215868904670969,-0.0431131883222284,-0.152003431891324,-0.21715241923431602
HNEAP_RS03265,-0.22362174472189802,-0.20765299846615304,-0.238454186246657,-0.21904109361368498,-0.230745554096507,-0.19966482645724498,-0.221499594295487,-0.22543623108090402,-0.304720359010816,-0.17766790271871696,-0.277121271488062,-0.280060691094504
HNEAP_RS03275,0.0551991410658317,0.13210477817838098,-0.0347537016967034,-0.0197088436925528,0.0119609423579106,0.0155723279337487,-0.048371842503629,-0.192390668682535,0.0566797290365579,0.0840718180101865,0.072134839213114,0.0135621641585055
HNEAP_RS03280,0.0568301910729372,0.0507491927420163,0.0474695145891365,0.0269921071658039,0.0333311772736478,0.00821768496185871,0.0834429322853059,-0.00494519296547569,-0.0353207241515472,-0.0191588321818964,0.11163012639205198,0.0693030963090293
HNEAP_RS03290,-0.38812190356498205,-0.521000777709815,-0.257920755519155,-0.489734110069344,-0.040863137440918,-0.0142922657682716,0.000274278492200408,-0.0326673912395827,-0.0591639721845571,-0.14154350848814,-0.0652218147383585,-0.0984714726492161
HNEAP_RS03300,0.0192904730723536,-0.143790522851393,0.20904014993212303,0.0564953869937928,0.0910563997878766,0.0296611184212433,0.07134388338661901,0.0425599287276799,0.0363319544286868,0.184597169731517,0.178539808839107,0.29937764254544796
HNEAP_RS03305,-0.0916505298768153,-0.0298993339703983,0.0521307148799164,0.0045707748914393396,0.06497342277038201,-0.0213722096654361,0.0412425052302706,0.0497232761000155,-0.10298050525157001,-0.033993933339396,-0.0705685138490069,-0.07302616210955999
HNEAP_RS03310,-0.254603481207334,-0.949308890964047,-0.269753970499121,-0.34334671024851193,0.15991499611259197,0.245885384123195,0.212480060549673,0.0538865844728997,-0.0337170255371529,-0.201239354379828,-0.547026923385315,-0.38665715542921
HNEAP_RS03315,-0.14437096582554598,-0.378119985539826,-0.169501745909863,-0.20929269275757897,0.0622825205935797,-0.009546461349079941,0.107741201372115,0.17789266983827598,-0.172238201951251,-0.401899279142137,-0.18446632478505998,-0.23818111822655602
HNEAP_RS03320,0.0680004335180206,0.0410092329625449,0.107475411396736,0.0776059368934369,0.0861454566587744,0.0669727430379559,0.10140607127240302,0.0909481117591731,0.0140607307671934,0.0037364266198183795,0.0592565782980682,-0.0148515344087347
HNEAP_RS03325,-0.018085928472395003,-0.107643448383856,0.174146467478889,0.0428187743434822,0.10893074723540302,0.0292051145764762,0.0843623500125211,0.00823978793248348,0.0833015915268022,0.0376356884649876,-0.0312373753070068,-0.0163617282148966
HNEAP_RS03330,-1.6810930261877501,-1.26672868653674,-1.1750790558616102,-1.25802552918095,-1.57006519264559,-1.37788436082235,-1.31456562840471,-1.3946441228267898,-1.02586475689459,-0.853615060665722,-1.10756250345568,-1.40269129119882
HNEAP_RS03335,-0.985835052256673,-1.24964819433665,-1.19116269101453,-0.9616521915184679,-1.52332270889992,-1.5076351850282699,-1.54184663129621,-1.52746155041008,-0.9343071362228471,-1.0446257297423198,-0.953019232985756,-0.8522577583219629
HNEAP_RS03360,,,-0.0708651772126826,-0.463758020759553,-0.6780639093932049,-0.7667212456568492,-0.35579021781126596,-0.252614615189328,-0.0165738348291041,-0.159343561253398,,
HNEAP_RS03375,-0.389766301728279,-0.206534964665356,0.174408077810428,0.0387029440558776,-0.0682254635973095,0.0729373024807827,0.0201323701178259,-0.21352287078408,-0.114616378045625,-0.15872888111403502,-0.3451238902096289,-0.41184152267124896
HNEAP_RS03380,0.0193307738211542,0.0255017424631468,-0.067820001278779,-0.0412241344341155,-0.0705152849354556,-0.012701453629408001,0.0280255776855085,0.0341108652439286,-0.00139985066594869,0.00781466856317364,-0.0573317227412926,-0.161894584675162
HNEAP_RS03390,0.0480700108748643,-0.0583982814824378,-0.0067482197675706205,-0.0567965125648819,0.454097559466443,0.382114226454536,0.2423819155387,0.271177764367996,0.197295321644017,0.286100407475956,0.291355292654903,0.16405020777750398
HNEAP_RS03395,0.1935779234393,0.19404659493597398,0.0256275022284837,-0.0230192545714542,0.0635440853321715,-0.0820890839234042,0.0327755092702502,-0.0100683374987457,0.14517335368981302,-0.0268961406967617,-0.099653102616644,0.0262452012739595
